# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
50.0000 m1 722077 11 31.0000 p70 p2 599 N p70->p69->p35->p66->p64->p72->p16->p7->p17->p13->p86->p2
57.0000 m2 592655 7 23.0000 p42 p35 599 N p42->p87->p9->p16->p72->p64->p66->p35
99.0000 m5 417995 8 12.0000 p43 p56 599 N p43->p87->p9->p16->p72->p64->p54->p68->p56
108.0000 m6 275437 4 5.0000 p58 p36 599 N p58->p57->p78->p85->p36
136.0000 m7 476550 8 16.0000 p37 p68 599 N p37->p33->p31->p9->p16->p72->p64->p54->p68
147.0000 m8 359380 5 11.0000 p64 p30 599 N p64->p72->p16->p9->p31->p30
202.0000 m11 278419 6 10.0000 p40 p53 599 N p40->p7->p16->p9->p31->p33->p53
210.0000 m12 612426 1 2.0000 p32 p30 599 N p32->p30
231.0000 m13 374287 2 4.0000 p43 p40 599 N p43->p51->p40
250.0000 m14 486055 3 5.0000 p53 p68 599 N p53->p34->p66->p68
269.0000 m15 582832 4 8.0000 p58 p39 599 N p58->p57->p78->p82->p39
286.0000 m16 352865 7 10.0000 p43 p35 599 N p43->p87->p9->p16->p72->p22->p66->p35
294.0000 m17 499391 1 1.0000 p24 p25 599 N p24->p25
329.0000 m19 355561 1 1.0000 p27 p26 599 N p27->p26
340.0000 m9 538290 8 185.0000 p60 p51 596 N p60->p58->p68->p67->p22->p73->p12->p6->p51
376.0000 m21 314542 7 11.0000 p58 p70 599 N p58->p57->p83->p82->p76->p74->p69->p70
402.0000 m22 405835 4 22.0000 p57 p33 599 N p57->p68->p66->p34->p33
419.0000 m20 276013 7 73.0000 p31 p56 598 N p31->p9->p12->p72->p64->p66->p68->p56
420.0000 m24 710513 2 10.0000 p42 p9 599 N p42->p87->p9
467.0000 m26 541818 6 22.0000 p23 p50 599 N p23->p13->p19->p18->p21->p3->p50
536.0000 m25 256552 7 107.0000 p58 p51 598 N p58->p68->p54->p64->p73->p52->p8->p51
599.0000 m34 700409 5 11.0000 p29 p65 599 N p29->p9->p16->p72->p64->p65
637.0000 m29 537497 4 140.0000 p23 p9 597 N p23->p17->p6->p12->p9
708.0000 m41 398523 1 1.0000 p66 p64 599 N p66->p64
850.0000 m30 377645 2 335.0000 p55 p47 594 N p55->p58->p47
